timestamp,dataset,row_identifier,column,original_value,new_value,action,reason
2026-08-13 08:39:33,data penyakit,Row 997,januari/februari,556,556,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 998,januari/februari,152,152,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 999,januari/februari,201,201,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1000,januari/februari,73,73,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1001,januari/februari,27,27,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1002,januari/februari,8,8,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1003,januari/februari,4,4,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1004,januari/februari,229,229,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1005,januari/februari,77,77,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1006,januari/februari,3,3,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1007,januari/februari,1094,1094,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1008,januari/februari,136,136,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1009,januari/februari,9,9,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1010,januari/februari,6,6,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1011,januari/februari,42,42,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1012,januari/februari,3,3,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1013,januari/februari,26,26,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1014,januari/februari,28,28,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1015,januari/februari,40,40,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1016,januari/februari,62,62,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1017,januari/februari,517,517,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1018,januari/februari,423,423,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1019,januari/februari,124,124,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1020,januari/februari,172,172,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1021,januari/februari,24,24,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1022,januari/februari,6,6,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1023,januari/februari,1,1,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1024,januari/februari,1,1,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1025,januari/februari,130,130,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1026,januari/februari,47,47,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1027,januari/februari,1,1,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1028,januari/februari,161,161,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1029,januari/februari,203,203,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1030,januari/februari,12,12,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1031,januari/februari,15,15,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1032,januari/februari,68,68,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1033,januari/februari,8,8,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1034,januari/februari,20,20,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1035,januari/februari,98,98,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1036,januari/februari,65,65,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1037,januari/februari,107,107,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1038,januari/februari,773,773,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1039,januari/februari,374,374,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1040,januari/februari,138,138,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1041,januari/februari,198,198,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1042,januari/februari,29,29,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1043,januari/februari,13,13,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1044,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1045,januari/februari,3,3,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1046,januari/februari,212,212,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1047,januari/februari,58,58,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1048,januari/februari,3,3,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1049,januari/februari,641,641,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1050,januari/februari,361,361,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1051,januari/februari,15,15,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1052,januari/februari,1,1,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1053,januari/februari,82,82,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1054,januari/februari,17,17,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1055,januari/februari,17,17,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1056,januari/februari,54,54,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1057,januari/februari,35,35,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1058,januari/februari,65,65,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1059,januari/februari,446,446,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1060,januari/februari,573,573,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1061,januari/februari,102,102,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1062,januari/februari,148,148,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1063,januari/februari,17,17,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1064,januari/februari,54,54,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1065,januari/februari,8,8,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1066,januari/februari,2,2,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1067,januari/februari,262,262,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1068,januari/februari,44,44,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1069,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1070,januari/februari,443,443,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1071,januari/februari,397,397,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1072,januari/februari,12,12,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1073,januari/februari,6,6,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1074,januari/februari,232,232,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1075,januari/februari,11,11,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1076,januari/februari,29,29,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1077,januari/februari,135,135,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1078,januari/februari,92,92,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1079,januari/februari,150,150,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1080,januari/februari,1182,1182,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1081,januari/februari,467,467,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1082,januari/februari,200,200,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1083,januari/februari,281,281,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1084,januari/februari,38,38,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1085,januari/februari,5,5,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1086,januari/februari,1,1,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1087,januari/februari,1,1,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1088,januari/februari,82,82,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1089,januari/februari,50,50,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1090,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1091,januari/februari,501,501,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1092,januari/februari,239,239,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1093,januari/februari,11,11,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1094,januari/februari,3,3,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1095,januari/februari,91,91,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1096,januari/februari,10,10,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1097,januari/februari,41,41,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1098,januari/februari,60,60,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1099,januari/februari,70,70,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1100,januari/februari,94,94,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1101,januari/februari,829,829,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1102,januari/februari,598,598,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1103,januari/februari,128,128,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1104,januari/februari,187,187,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1105,januari/februari,29,29,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1106,januari/februari,21,21,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1107,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1108,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1109,januari/februari,188,188,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1110,januari/februari,61,61,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1111,januari/februari,1,1,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1112,januari/februari,794,794,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1113,januari/februari,217,217,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1114,januari/februari,15,15,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1115,januari/februari,2,2,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1116,januari/februari,34,34,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1117,januari/februari,10,10,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1118,januari/februari,28,28,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1119,januari/februari,65,65,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1120,januari/februari,62,62,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1121,januari/februari,59,59,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1122,januari/februari,683,683,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1123,januari/februari,446,446,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1124,januari/februari,118,118,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1125,januari/februari,151,151,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1126,januari/februari,44,44,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1127,januari/februari,2,2,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1128,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1129,januari/februari,1,1,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1130,januari/februari,161,161,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1131,januari/februari,87,87,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1132,januari/februari,2,2,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1133,januari/februari,182,182,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1134,januari/februari,78,78,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1135,januari/februari,5,5,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1136,januari/februari,2,2,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1137,januari/februari,54,54,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1138,januari/februari,4,4,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1139,januari/februari,2,2,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1140,januari/februari,25,25,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1141,januari/februari,21,21,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1142,januari/februari,67,67,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1143,januari/februari,256,256,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1144,januari/februari,306,306,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1145,januari/februari,25,25,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1146,januari/februari,76,76,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1147,januari/februari,15,15,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1148,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1149,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1150,januari/februari,2,2,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1151,januari/februari,27,27,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1152,januari/februari,13,13,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1153,januari/februari,2,2,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1154,januari/februari,183,183,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1155,januari/februari,191,191,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1156,januari/februari,16,16,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1157,januari/februari,5,5,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1158,januari/februari,138,138,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1159,januari/februari,8,8,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1160,januari/februari,16,16,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1161,januari/februari,48,48,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1162,januari/februari,56,56,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1163,januari/februari,72,72,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1164,januari/februari,524,524,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1165,januari/februari,345,345,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1166,januari/februari,123,123,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1167,januari/februari,154,154,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1168,januari/februari,25,25,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1169,januari/februari,2,2,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1170,januari/februari,3,3,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1171,januari/februari,1,1,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1172,januari/februari,214,214,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1173,januari/februari,38,38,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1174,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1175,januari/februari,194,194,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1176,januari/februari,443,443,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1177,januari/februari,21,21,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1178,januari/februari,3,3,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1179,januari/februari,140,140,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1180,januari/februari,24,24,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1181,januari/februari,83,83,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1182,januari/februari,102,102,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1183,januari/februari,100,100,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1184,januari/februari,138,138,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1185,januari/februari,1059,1059,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1186,januari/februari,581,581,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1187,januari/februari,169,169,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1188,januari/februari,308,308,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1189,januari/februari,63,63,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1190,januari/februari,7,7,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1191,januari/februari,2,2,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1192,januari/februari,4,4,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1193,januari/februari,314,314,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1194,januari/februari,75,75,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1195,januari/februari,3,3,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1196,januari/februari,1078,1078,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1197,januari/februari,59,59,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1198,januari/februari,4,4,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1199,januari/februari,5,5,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1200,januari/februari,51,51,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1201,januari/februari,7,7,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1202,januari/februari,20,20,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1203,januari/februari,25,25,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1204,januari/februari,32,32,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1205,januari/februari,64,64,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1206,januari/februari,354,354,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1207,januari/februari,389,389,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1208,januari/februari,68,68,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1209,januari/februari,92,92,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1210,januari/februari,25,25,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1211,januari/februari,5,5,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1212,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1213,januari/februari,1,1,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1214,januari/februari,79,79,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1215,januari/februari,27,27,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1216,januari/februari,1,1,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1217,januari/februari,203,203,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1218,januari/februari,109,109,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1219,januari/februari,16,16,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1220,januari/februari,2,2,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1221,januari/februari,66,66,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1222,januari/februari,7,7,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1223,januari/februari,30,30,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1224,januari/februari,57,57,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1225,januari/februari,39,39,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1226,januari/februari,65,65,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1227,januari/februari,354,354,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1228,januari/februari,359,359,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1229,januari/februari,99,99,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1230,januari/februari,123,123,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1231,januari/februari,31,31,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1232,januari/februari,19,19,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1233,januari/februari,2,2,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1234,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1235,januari/februari,89,89,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1236,januari/februari,51,51,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1237,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1238,januari/februari,485,485,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1239,januari/februari,165,165,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1240,januari/februari,16,16,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1241,januari/februari,5,5,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1242,januari/februari,82,82,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1243,januari/februari,22,22,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1244,januari/februari,25,25,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1245,januari/februari,69,69,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1246,januari/februari,41,41,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1247,januari/februari,79,79,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1248,januari/februari,570,570,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1249,januari/februari,141,141,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1250,januari/februari,95,95,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1251,januari/februari,125,125,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1252,januari/februari,40,40,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1253,januari/februari,37,37,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1254,januari/februari,2,2,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1255,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1256,januari/februari,143,143,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1257,januari/februari,53,53,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1258,januari/februari,3,3,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1259,januari/februari,464,464,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1260,januari/februari,142,142,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1261,januari/februari,12,12,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1262,januari/februari,2,2,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1263,januari/februari,48,48,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 1264,januari/februari,18,18,suspected_shifted_february,anomaly fix
